strategy,game_id,round,player_id,prompt_preview,raw_reply,decision
reactive,0,3,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.20,0.00,0.00,0.20}",0,0
reactive,0,3,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.20,0.60,0.20}",0,0
reactive,0,3,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有1人，他们的收益分别为{-0.40}；选择背叛的有3人，他们的收益分别是{0.00,0.00,0.00}",0,0
reactive,0,3,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有3人，他们的收益分别为{-0.10,0.20,-0.10}；选择背叛的有1人，他们的收益分别是{0.00",0,0
reactive,0,3,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.20,0.60}",0,0
reactive,0,3,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有1人，他们的收益分别为{-0.40}；选择背叛的有3人，他们的收益分别是{0.00,0.00,0.00}",0,0
reactive,0,3,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有2人，他们的收益分别为{0.20,-0.40}；选择背叛的有2人，他们的收益分别是{0.00,0.00}",0,0
reactive,0,4,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,4,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,5,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
reactive,0,6,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有0人，他们的收益分别为{}；选择背叛的有4人，他们的收益分别是{0.00,0.00,0.00,0.00}",0,0
